batch_idx,iter,reward,baseline,r_calib,r_sharp,r_llm,kl,pg_loss,total_loss
2,3,0.4000628590583801,0.050066112340241706,0.3976098895072937,0.8251564502716064,0.5,0.0,426.9549560546875,426.9549560546875
2,4,0.13426120579242706,0.05427586701285098,0.11525873839855194,0.7699918150901794,0.5,0.0,99.05158233642578,99.05158233642578
2,5,0.3229251801967621,0.06770833267204655,0.333783894777298,0.8695288896560669,0.5,0.0,311.513427734375,311.513427734375
2,6,0.40036290884017944,0.08434106148045321,0.41818320751190186,0.8927342891693115,0.5,0.0,393.1644592285156,393.1644592285156
2,7,0.3827454149723053,0.09926127915504583,0.39714786410331726,0.8813413977622986,0.5,0.0,352.3915710449219,352.3915710449219
2,8,0.12813231348991394,0.10070483087178923,0.10598383098840714,0.759505033493042,0.5,0.0,35.68275451660156,35.68275451660156
2,9,0.30776238441467285,0.11105770854893343,0.30392998456954956,0.8205587863922119,0.5,0.0,241.3876953125,241.3876953125
2,10,0.3305879831314087,0.1220342222780572,0.35317859053611755,0.9086351990699768,0.5,0.0,264.3985595703125,264.3985595703125
2,11,0.25154510140419006,0.12850976623436383,0.2343841791152954,0.7761303186416626,0.5,0.0,154.23965454101562,154.23965454101562
2,12,0.260765016078949,0.13512252872659308,0.2576673924922943,0.8230078816413879,0.5,0.0,159.17037963867188,159.17037963867188
2,13,0.37991461157798767,0.1473621328691628,0.3863067328929901,0.8546403646469116,0.5,0.0,284.91241455078125,284.91241455078125
2,14,0.11422295868396759,0.14570517415990306,0.11535177379846573,0.8370960354804993,0.5,0.0,-34.502830505371094,-34.502830505371094
2,15,0.17111873626708984,0.1469758522652624,0.17033737897872925,0.8307287693023682,0.5,0.0,38.74573516845703,38.74573516845703
2,16,0.3423508107662201,0.1567446001903103,0.33329489827156067,0.8031469583511353,0.5,0.0,227.69482421875,227.69482421875
2,17,0.36238229274749756,0.16702648481816967,0.4030751585960388,0.9689761400222778,0.5,0.0,245.16366577148438,245.16366577148438
2,18,0.19981862604618073,0.16866609187957024,0.20440906286239624,0.8486348390579224,0.5,0.0,48.302696228027344,48.302696228027344
2,19,0.24375653266906738,0.17242061391904512,0.2557312548160553,0.8732490539550781,0.5,0.0,93.85977172851562,93.85977172851562
2,20,0.3718656599521637,0.18239286622070106,0.3623589873313904,0.8016442656517029,0.5,0.0,232.23388671875,232.23388671875
2,21,0.3579839766025543,0.1911724217397937,0.3522926867008209,0.8143622875213623,0.5,0.0,206.41757202148438,206.41757202148438
2,22,0.15350022912025452,0.18928881210881676,0.15079034864902496,0.8243003487586975,0.5,0.0,-38.463462829589844,-38.463462829589844
2,23,0.23196613788604736,0.1914226783976783,0.21682807803153992,0.7828731536865234,0.5,0.0,53.934410095214844,53.934410095214844
2,24,0.34980717301368713,0.19934190312847874,0.3349783420562744,0.7839037775993347,0.5,0.0,187.09286499023438,187.09286499023438
2,25,0.3009805381298065,0.20442383487854515,0.29850029945373535,0.8250659108161926,0.5,0.0,118.71305847167969,118.71305847167969
2,26,0.24206951260566711,0.20630611876490124,0.2034880369901657,0.704728364944458,0.5,0.0,46.745460510253906,46.745460510253906
2,27,0.27196890115737915,0.20958925788452515,0.2606552243232727,0.7956210374832153,0.5,0.0,76.49961853027344,76.49961853027344
2,28,0.2639378607273102,0.2123066880266644,0.2734273374080658,0.8649649024009705,0.5,0.0,61.723548889160156,61.723548889160156
2,29,0.2459103912115097,0.21398687318590667,0.2383384108543396,0.8080933094024658,0.5,0.0,44.312313079833984,44.312313079833984
3,0,0.07858419418334961,0.003929209709167484,0.05589703470468521,0.7577095031738281,0.5,0.0,88.43621826171875,88.43621826171875
3,1,0.3986195921897888,0.02366372883319857,0.3941451907157898,0.8184188008308411,0.5,0.0,459.67333984375,459.67333984375
3,2,0.2751118838787079,0.036236136585474046,0.27759405970573425,0.8416072130203247,0.5,0.0,294.9241638183594,294.9241638183594
3,3,0.4570103883743286,0.05727484917491679,0.44579967856407166,0.7959643006324768,0.5,0.0,488.8198547363281,488.8198547363281
3,4,0.2920931577682495,0.06901576460458343,0.28584569692611694,0.8125085234642029,0.5,0.0,272.9696044921875,272.9696044921875
3,5,0.29970842599868774,0.08055039767428865,0.3019508421421051,0.8408080339431763,0.5,0.0,270.3403625488281,270.3403625488281
3,6,0.47709906101226807,0.10037783084118763,0.4713504910469055,0.8141714334487915,0.5,0.0,461.22943115234375,461.22943115234375
3,7,0.06028883904218674,0.0983733812512376,0.04847176373004913,0.7939430475234985,0.5,0.0,-42.199588775634766,-42.199588775634766
3,8,0.3341580927371979,0.11016261682553562,0.34090471267700195,0.8558219075202942,0.5,0.0,276.65777587890625,276.65777587890625
3,9,0.3075624406337738,0.12003260801594753,0.3250367045402527,0.8915809392929077,0.5,0.0,233.20828247070312,233.20828247070312
3,10,0.13738983869552612,0.12090046954992648,0.12728838622570038,0.7996617555618286,0.5,0.0,21.447891235351562,21.447891235351562
3,11,0.15856997668743134,0.12278394490680172,0.1536061316728592,0.81678706407547,0.5,0.0,47.6555061340332,47.6555061340332
3,12,0.05809783935546875,0.11954963962923507,0.0323021300137043,0.7473476529121399,0.5,0.0,-72.0484848022461,-72.0484848022461
3,13,0.3357142508029938,0.13035787018792303,0.3559836447238922,0.9008979201316833,0.5,0.0,256.5379943847656,256.5379943847656
3,14,0.13571065664291382,0.13062550951067256,0.14101168513298035,0.8510033488273621,0.5,0.0,7.8390913009643555,7.8390913009643555
3,15,0.24541109800338745,0.13636478893530832,0.23702484369277954,0.8053790926933289,0.5,0.0,135.6990509033203,135.6990509033203
3,16,0.02837151288986206,0.130965125133036,-0.00598648376762867,0.7188066244125366,0.5,0.0,-126.03286743164062,-126.03286743164062
3,17,0.035720668733119965,0.12620290231304018,0.0010580047965049744,0.7177911400794983,0.5,0.0,-106.9567642211914,-106.9567642211914
3,18,0.09198526293039322,0.12449202034390783,0.09190083295106888,0.8330519199371338,0.5,0.0,-29.15704345703125,-29.15704345703125
3,19,0.2569408416748047,0.1311144614104527,0.2411058396100998,0.7805500626564026,0.5,0.0,159.71400451660156,159.71400451660156
3,20,0.27097100019454956,0.13810728834965755,0.2590519189834595,0.7936029434204102,0.5,0.0,161.77151489257812,161.77151489257812
3,21,0.459624707698822,0.1541831593171158,0.4675360321998596,0.8597044944763184,0.5,0.0,375.71624755859375,375.71624755859375
3,22,0.3564947545528412,0.16429873907890205,0.3683350384235382,0.8728010654449463,0.5,0.0,238.41110229492188,238.41110229492188
3,23,0.17115451395511627,0.16464152782271274,0.15810775756835938,0.7898440957069397,0.5,0.0,9.610076904296875,9.610076904296875
3,24,0.5110123157501221,0.1819600672190832,0.5137271881103516,0.8423829078674316,0.5,0.0,403.9277648925781,403.9277648925781
3,25,0.4302736818790436,0.19437574795208123,0.4148673117160797,0.7819788455963135,0.5,0.0,288.75262451171875,288.75262451171875
3,26,0.36009132862091064,0.20266152698552273,0.3418382406234741,0.7724897861480713,0.5,0.0,193.34164428710938,193.34164428710938
3,27,0.48457786440849304,0.21675734385667125,0.46855735778808594,0.7799316048622131,0.5,0.0,327.78857421875,327.78857421875
3,28,0.4897747039794922,0.2304082118628123,0.48005998134613037,0.8009506464004517,0.5,0.0,316.2945251464844,316.2945251464844
3,29,0.391867071390152,0.23848115483917928,0.37997570633888245,0.7936954498291016,0.5,0.0,188.52499389648438,188.52499389648438
4,0,0.2815479338169098,0.014077396690845501,0.32238835096359253,0.9694681167602539,0.5,0.0,337.8922119140625,337.8922119140625
4,1,0.16049058735370636,0.021398056223988552,0.1648082137107849,0.8477253317832947,0.5,0.0,173.7739715576172,173.7739715576172
4,2,0.3257823884487152,0.036617272835224896,0.3756389021873474,0.9995217323303223,0.5,0.0,365.5562744140625,365.5562744140625
4,3,0.3091708719730377,0.05024495279211555,0.31583845615386963,0.8555586934089661,0.5,0.0,320.260009765625,320.260009765625
4,4,0.35853996872901917,0.06565970358896074,0.3712221384048462,0.8756072521209717,0.5,0.0,364.8752746582031,364.8752746582031
4,5,0.20309624075889587,0.0725315304474575,0.182007297873497,0.7630369067192078,0.5,0.0,156.37075805664062,156.37075805664062
4,6,0.36055681109428406,0.08693279447979885,0.3601686656475067,0.8320395350456238,0.5,0.0,337.2204895019531,337.2204895019531
4,7,0.5413643717765808,0.10965437334463796,0.5273535251617432,0.7866306304931641,0.5,0.0,528.7551879882812,528.7551879882812
4,8,0.34325554966926575,0.12133443216086935,0.35089588165283203,0.858801007270813,0.5,0.0,271.13189697265625,271.13189697265625
4,9,0.40561121702194214,0.135548271403923,0.421964168548584,0.8878431916236877,0.5,0.0,330.6722717285156,330.6722717285156
4,10,0.33328843116760254,0.145435279392107,0.336532324552536,0.8441462516784668,0.5,0.0,229.15493774414062,229.15493774414062
4,11,0.27969059348106384,0.15214804509655483,0.27661532163619995,0.8230823278427124,0.5,0.0,158.36508178710938,158.36508178710938
4,12,0.14985400438308716,0.15203334306088143,0.15687108039855957,0.8567234873771667,0.5,0.0,-2.781444549560547,-2.781444549560547
4,13,0.1415814757347107,0.15151074969457287,0.13572226464748383,0.8138025999069214,0.5,0.0,-12.451065063476562,-12.451065063476562
4,14,0.3073440194129944,0.15930241318049396,0.32047852873802185,0.87711501121521,0.5,0.0,184.6602783203125,184.6602783203125
4,15,0.5022054314613342,0.17644756409453596,0.5418885946273804,0.9656105041503906,0.5,0.0,405.06976318359375,405.06976318359375
4,16,0.21269382536411285,0.1782598771580148,0.2263474017381668,0.8788451552391052,0.5,0.0,41.935699462890625,41.935699462890625
4,17,0.15989355742931366,0.17734156117157973,0.1517481505870819,0.8061820864677429,0.5,0.0,-21.839111328125,-21.839111328125
4,18,0.1502547413110733,0.1759872201785544,0.1366342306137085,0.7879315614700317,0.5,0.0,-28.314674377441406,-28.314674377441406
4,19,0.04195059835910797,0.16928538908758206,0.04477662593126297,0.8427534103393555,0.5,0.0,-156.0889892578125,-156.0889892578125
4,20,0.21147608757019043,0.17139492401171247,0.22838552296161652,0.8896981477737427,0.5,0.0,49.2352180480957,49.2352180480957
4,21,0.2691293954849243,0.17628164758537307,0.2691478431224823,0.8333947658538818,0.5,0.0,115.3381576538086,115.3381576538086
4,22,0.5177478790283203,0.19335495915752043,0.5260290503501892,0.860937237739563,0.5,0.0,397.7322692871094,397.7322692871094
4,23,0.4210667312145233,0.2047405477603706,0.4347276985645294,0.878869891166687,0.5,0.0,265.47772216796875,265.47772216796875
4,24,0.17080581188201904,0.20304381096645302,0.18489274382591248,0.8802896738052368,0.5,0.0,-36.83474349975586,-36.83474349975586
4,25,0.14082744717597961,0.19993299277692933,0.1346384584903717,0.8127034306526184,0.5,0.0,-69.2166748046875,-69.2166748046875
4,26,0.557232677936554,0.21779797703491058,0.574668288230896,0.8914520740509033,0.5,0.0,419.6783447265625,419.6783447265625
4,27,0.3340403139591217,0.22361009388112113,0.3211585581302643,0.790394127368927,0.5,0.0,137.241455078125,137.241455078125
4,28,0.5074189901351929,0.23780053869382473,0.5170912742614746,0.8655744194984436,0.5,0.0,332.24578857421875,332.24578857421875
4,29,0.38859543204307556,0.24534028336128727,0.4125981330871582,0.9133420586585999,0.5,0.0,178.2501678466797,178.2501678466797
0,0,0.22560128569602966,0.011280064284801493,0.23476624488830566,0.8638831377029419,0.5,0.0,265.60052490234375,265.60052490234375
0,1,0.0830567330121994,0.01486889772117139,0.05577283725142479,0.7423869371414185,0.5,0.0,87.07417297363281,87.07417297363281
0,2,0.20823079347610474,0.024536992508918068,0.18805155158042908,0.7660691738128662,0.5,0.0,225.47421264648438,225.47421264648438
0,3,0.2191665768623352,0.03426847172658894,0.2138342410326004,0.8155587911605835,0.5,0.0,225.49703979492188,225.49703979492188
0,4,0.26910772919654846,0.04601043460008692,0.24052053689956665,0.7380427122116089,0.5,0.0,270.4034423828125,270.4034423828125
0,5,0.11159709095954895,0.04928976741806002,0.08608721941709518,0.7483003735542297,0.5,0.0,76.17576599121094,76.17576599121094
0,6,0.27188101410865784,0.06041932975258992,0.26057860255241394,0.7956585884094238,0.5,0.0,258.5174865722656,258.5174865722656
0,7,-0.20981425046920776,0.04690765074150002,-0.22519388794898987,0.7820677757263184,0.5,0.0,-311.1111145019531,-311.1111145019531
0,8,-0.004829371348023415,0.04432079963702385,-0.028417689725756645,0.754705548286438,0.5,0.0,-56.155357360839844,-56.155357360839844
0,9,0.19709181785583496,0.05195935054796441,0.14615623652935028,0.6635479927062988,0.5,0.0,174.1272430419922,174.1272430419922
0,10,0.2551732659339905,0.062120046317265726,0.23786744475364685,0.7756471037864685,0.5,0.0,236.1791229248047,236.1791229248047
0,11,-0.07723700255155563,0.055152193873824654,-0.10726594924926758,0.7332368493080139,0.5,0.0,-156.1942596435547,-156.1942596435547
0,12,0.19143769145011902,0.06196646875263938,0.17942780256271362,0.7933003306388855,0.5,0.0,157.9485321044922,157.9485321044922
0,13,0.1589728444814682,0.06681678753908082,0.15322613716125488,0.8141776323318481,0.5,0.0,117.52223205566406,117.52223205566406
0,14,0.18165621161460876,0.07255875874285722,0.1616290807723999,0.7665761709213257,0.5,0.0,134.02474975585938,134.02474975585938
0,15,-0.08600011467933655,0.06463081507174753,-0.1252729594707489,0.7024238109588623,0.5,0.0,-176.38832092285156,-176.38832092285156
0,16,0.03153425455093384,0.06297598704570685,0.004618816077709198,0.7436151504516602,0.5,0.0,-31.024688720703125,-31.024688720703125
0,17,0.2386225461959839,0.0717583150032207,0.25395432114601135,0.88443922996521,0.5,0.0,207.98048400878906,207.98048400878906
0,18,0.11809694021940231,0.07407524626402978,0.11107856780290604,0.8099387884140015,0.5,0.0,53.854774475097656,53.854774475097656
0,19,0.07631660252809525,0.07418731407723306,0.08267831057310104,0.8545390367507935,0.5,0.0,7.147331237792969,7.147331237792969
0,20,0.36396098136901855,0.08867599744182235,0.35869988799095154,0.8157963156700134,0.5,0.0,336.6935729980469,336.6935729980469
0,21,0.30076077580451965,0.09928023635995722,0.3144875466823578,0.8790892362594604,0.5,0.0,246.42361450195312,246.42361450195312
0,22,-0.0003587007522583008,0.09429828950434645,-0.017827827483415604,0.7751028537750244,0.5,0.0,-111.54647827148438,-111.54647827148438
0,23,0.2204756736755371,0.10060715871290599,0.21019530296325684,0.7990654110908508,0.5,0.0,150.02862548828125,150.02862548828125
0,24,0.31166112422943115,0.11115985698873225,0.3063715696334839,0.8157013654708862,0.5,0.0,247.45156860351562,247.45156860351562
0,25,0.18659035861492157,0.11493138207004172,0.16219915449619293,0.7520294189453125,0.5,0.0,87.06307220458984,87.06307220458984
0,26,0.22123640775680542,0.1202466333543799,0.24892356991767883,0.9256238341331482,0.5,0.0,126.94795227050781,126.94795227050781
0,27,0.02693275175988674,0.11558093927465524,0.002239246852695942,0.7510216236114502,0.5,0.0,-104.84222412109375,-104.84222412109375
0,28,0.2773810625076294,0.12367094543630394,0.2777935266494751,0.8347081542015076,0.5,0.0,188.28558349609375,188.28558349609375
0,29,0.09028667211532593,0.12200173177025503,0.07067105919122696,0.7679479122161865,0.5,0.0,-36.94830322265625,-36.94830322265625
1,0,0.1698663979768753,0.008493319898843773,0.13290446996688843,0.7101269364356995,0.5,0.0,193.23365783691406,193.23365783691406
1,1,0.052725620567798615,0.010704934932291518,0.028823867440223694,0.7536607980728149,0.5,0.0,53.496334075927734,53.496334075927734
1,2,0.05779076740145683,0.013059226555749785,0.03307197988033295,0.7509373426437378,0.5,0.0,60.69364547729492,60.69364547729492
1,3,0.09598925709724426,0.01720572808282451,0.053648486733436584,0.6921974420547485,0.5,0.0,93.95298767089844,93.95298767089844
1,4,0.06938689947128296,0.019814786652247438,0.032155588269233704,0.7092289924621582,0.5,0.0,59.36677169799805,59.36677169799805
1,5,-0.0007713474333286285,0.018785479947968635,-0.04844052344560623,0.6744360327720642,0.5,0.0,-21.100690841674805,-21.100690841674805
1,6,0.12773169577121735,0.024232790739131076,0.10545992851257324,0.7590941190719604,0.5,0.0,124.3543701171875,124.3543701171875
1,7,0.13788112998008728,0.029915207701178892,0.10767491161823273,0.7326458692550659,0.5,0.0,135.11647033691406,135.11647033691406
1,8,0.11359771341085434,0.03409933298666267,0.06471095979213715,0.6703773736953735,0.5,0.0,98.75181579589844,98.75181579589844
1,9,0.14168868958950043,0.03947880081680456,0.0945051908493042,0.6760549545288086,0.5,0.0,131.53103637695312,131.53103637695312
1,10,0.2961171865463257,0.05231072010328063,0.2770232558250427,0.7696866989135742,0.5,0.0,302.585693359375,302.585693359375
1,11,0.13545642793178558,0.05646800549470589,0.11815185844898224,0.7756513357162476,0.5,0.0,98.2666244506836,98.2666244506836
1,12,0.10712981224060059,0.05900109583200063,0.0760929062962532,0.7298770546913147,0.5,0.0,62.77479553222656,62.77479553222656
1,13,0.17972776293754578,0.0650374291872779,0.1496671438217163,0.7331313490867615,0.5,0.0,146.95175170898438,146.95175170898438
1,14,0.1614917814731598,0.06986014680157199,0.14538605511188507,0.7796475291252136,0.5,0.0,119.01165008544922,119.01165008544922
1,15,0.35294395685195923,0.08401433730409137,0.34104490280151367,0.7936697006225586,0.5,0.0,326.1583557128906,326.1583557128906
1,16,0.13461482524871826,0.08654436170132272,0.0822162926197052,0.658671498298645,0.5,0.0,58.696380615234375,58.696380615234375
1,17,0.19647809863090515,0.09204104854780185,0.14990219473838806,0.6780803203582764,0.5,0.0,126.61787414550781,126.61787414550781
1,18,0.3660832643508911,0.10574315933795633,0.3462478220462799,0.7672151327133179,0.5,0.0,312.6991271972656,312.6991271972656
1,19,-0.055429607629776,0.0976845209895697,-0.09875655174255371,0.6889101266860962,0.5,0.0,-176.50857543945312,-176.50857543945312
1,20,0.15371349453926086,0.10048596966705425,0.1008491963148117,0.6571189761161804,0.5,0.0,65.53762817382812,65.53762817382812
1,21,0.13210846483707428,0.10206709442555525,0.08850278705358505,0.6879810690879822,0.5,0.0,39.161590576171875,39.161590576171875
1,22,0.2655205726623535,0.11023976833739518,0.21448777616024017,0.663223922252655,0.5,0.0,188.8247528076172,188.8247528076172
1,23,-0.1465795934200287,0.09739880024952396,-0.19818146526813507,0.6613271236419678,0.5,0.0,-286.47198486328125,-286.47198486328125
1,24,0.12896400690078735,0.09897706058208713,0.09453134983778,0.7185577750205994,0.5,0.0,34.69975662231445,34.69975662231445
1,25,0.029897309839725494,0.09552307304496904,-0.00338619202375412,0.7223884463310242,0.5,0.0,-70.01514434814453,-70.01514434814453
1,26,0.036083996295928955,0.09255111920751703,-0.004186529666185379,0.6990982294082642,0.5,0.0,-64.95927429199219,-64.95927429199219
1,27,0.12200374156236649,0.0940237503252595,0.06352967023849487,0.6384196877479553,0.5,0.0,33.39044952392578,33.39044952392578
1,28,0.03514512628316879,0.09107981912315496,0.012864477932453156,0.7590644955635071,0.5,0.0,-62.12786102294922,-62.12786102294922
1,29,0.1222386434674263,0.09263776034036852,0.12913508713245392,0.8563214540481567,0.5,0.0,36.56428909301758,36.56428909301758
2,0,0.11840607225894928,0.005920303612947469,0.09463703632354736,0.7541031837463379,0.5,0.0,138.70510864257812,138.70510864257812
2,1,0.3062911629676819,0.020938846580684203,0.33341744542121887,0.9237542152404785,0.5,0.0,360.676025390625,360.676025390625
2,2,0.22150051593780518,0.03096693004854026,0.21367841958999634,0.8072596788406372,0.5,0.0,236.9044189453125,236.9044189453125
2,3,0.42047831416130066,0.05044249925417829,0.4300078749656677,0.8650984764099121,0.5,0.0,459.0948181152344,459.0948181152344
2,4,0.42176929116249084,0.06900883884959394,0.3930938243865967,0.7377485632896423,0.5,0.0,427.14959716796875,427.14959716796875
2,5,0.17825919389724731,0.07447135660197661,0.16749900579452515,0.7974660396575928,0.5,0.0,131.0736846923828,131.0736846923828
