batch_idx,iter,reward,baseline,r_calib,r_sharp,r_llm,kl,pg_loss,total_loss
0,0,0.0546208880841732,0.0027310444042086624,0.1590060591697693,1.1812838315963745,0.5,0.0,20.170211791992188,20.170211791992188
0,1,0.24500726163387299,0.01484485526569189,0.36956772208213806,1.2485347986221313,0.5,1.4359173405864567e-08,67.94727325439453,67.94727325439453
0,2,0.13471020758152008,0.020838122881483304,0.30409669876098633,1.3979549407958984,0.5,8.458719946702331e-08,41.64002990722656,41.64002990722656
0,3,0.21369203925132751,0.030480818699975522,0.3114960789680481,1.1593468189239502,0.5,1.3790297259674844e-07,53.22314453125,53.22314453125
0,4,0.06162362918257713,0.03203795922410561,0.1782034933567047,1.2219328880310059,0.5,2.178050948486998e-07,14.350349426269531,14.350349426269531
0,5,0.1714186668395996,0.039006994604880316,0.31344109773635864,1.3067413568496704,0.5,4.04835020617611e-07,40.16040802001953,40.16040802001953
0,6,0.2377711832523346,0.04894520403725304,0.3699733316898346,1.274006962776184,0.5,9.795301139092771e-07,55.084415435791016,55.084415435791016
0,7,-0.06521742045879364,0.043237072812450705,0.021064870059490204,1.120940923690796,0.5,4.068600674145273e-07,-23.880422592163086,-23.880422592163086
0,8,0.01698262244462967,0.04192435029405965,0.1379416286945343,1.2365299463272095,0.5,7.128412562451558e-07,-3.887086868286133,-3.887086868286133
0,9,-0.10883744060993195,0.03438626074886006,-0.0352289043366909,1.0786950588226318,0.5,5.367299422687211e-07,-33.7060661315918,-33.7060661315918
0,10,0.10805462300777435,0.038069678861805775,0.1984332650899887,1.1345953941345215,0.5,7.025484478617727e-07,19.87598991394043,19.87598991394043
0,11,0.12850861251354218,0.0425916255443926,0.2626573145389557,1.2804956436157227,0.5,1.4526651739288354e-06,29.024784088134766,29.024784088134766
0,12,0.13195832073688507,0.047059960304017226,0.2517174482345581,1.2325303554534912,0.5,1.3168648820283124e-06,25.748376846313477,25.748376846313477
0,13,0.10839570313692093,0.050126747445662416,0.2339830994606018,1.2519581317901611,0.5,1.7795998701330973e-06,17.972192764282227,17.972192764282227
0,14,0.333619087934494,0.06430136447010401,0.45621517300605774,1.241986870765686,0.5,3.175032361468766e-06,75.88211059570312,75.88211059570312
0,15,0.13482320308685303,0.06782745640094147,0.25875750184059143,1.2464475631713867,0.5,3.044599452550756e-06,21.105735778808594,21.105735778808594
0,16,-0.09629105776548386,0.059621530692620196,-0.018366146832704544,1.0930829048156738,0.5,1.3582816791313235e-06,-35.813880920410156,-35.813880920410156
0,17,0.26547136902809143,0.06991402260939376,0.3984604477882385,1.2766304016113281,0.5,5.217374109633965e-06,57.43262481689453,57.43262481689453
0,18,0.1200006827712059,0.07241835561748437,0.2357288897037506,1.219093918800354,0.5,2.5906595055857906e-06,16.37481689453125,16.37481689453125
0,19,0.17477144300937653,0.07753600998707898,0.29701507091522217,1.240812063217163,0.5,4.1995463107014075e-06,34.43622589111328,34.43622589111328
0,20,-0.11365401744842529,0.06797650861530376,-0.029226846992969513,1.1147571802139282,0.5,9.394887001690222e-07,-41.97505569458008,-41.97505569458008
0,21,0.16150134801864624,0.07265275058547088,0.23138922452926636,1.0662930011749268,0.5,4.562758022075286e-06,33.73905944824219,33.73905944824219
0,22,-0.06595900654792786,0.06572216272880094,0.013663852587342262,1.0987428426742554,0.5,5.916451186749327e-07,-27.029874801635742,-27.029874801635742
0,23,0.17825020849704742,0.07134856501721326,0.2828459143638611,1.1819857358932495,0.5,6.318837222352158e-06,32.78709411621094,32.78709411621094
0,24,-0.15237748622894287,0.06016226245490545,-0.015428978949785233,1.2898283004760742,0.5,2.9564569103968097e-06,-54.95441436767578,-54.95441436767578
0,25,0.005859784781932831,0.057447138571256814,0.07396622002124786,1.0603545904159546,0.5,4.019312200398417e-06,-6.587651252746582,-6.587650775909424
0,26,-0.04645368829369545,0.05225209722800919,0.004939110949635506,1.0046426057815552,0.5,9.866953405435197e-07,-22.833328247070312,-22.833328247070312
0,27,0.08124685287475586,0.053701835010346526,0.17505627870559692,1.1460312604904175,0.5,2.4381783987337258e-06,8.809350967407227,8.809350967407227
0,28,-0.16610398888587952,0.04271154381553521,-0.06183326989412308,1.180902361869812,0.5,1.992196075661923e-06,-50.67517852783203,-50.67517852783203
0,29,-0.12745800614356995,0.034203066317579946,0.019077278673648834,1.321784257888794,0.5,1.7058439425454708e-06,-44.78318786621094,-44.78318786621094
1,0,0.47007694840431213,0.023503847420215628,0.6424030661582947,1.4077537059783936,0.5,0.0,121.10548400878906,121.10548400878906
1,1,0.37481072545051575,0.04106919132173065,0.5889102816581726,1.5469985008239746,0.5,5.568749905648929e-09,91.80744934082031,91.80744934082031
1,2,0.2298688143491745,0.050509172473102854,0.4729599952697754,1.6436370611190796,0.5,4.3019898754437236e-08,48.255767822265625,48.255767822265625
1,3,0.1549944281578064,0.05573343525733804,0.3866247236728668,1.6054341793060303,0.5,5.6132666514940865e-08,29.666288375854492,29.666288375854492
1,4,0.4498172700405121,0.07543762699649675,0.7063790559768677,1.6885391473770142,0.5,8.692002495536144e-08,107.05819702148438,107.05819702148438
1,5,0.3211919963359833,0.08772534546347109,0.541179895401001,1.5666264295578003,0.5,1.2771729984706326e-07,63.0748405456543,63.0748405456543
1,6,0.12937191128730774,0.08980767375466293,0.38524842262268066,1.6862549781799316,0.5,2.626800323923817e-07,11.792304992675781,11.792304992675781
1,7,0.480126291513443,0.10932360464260196,0.7041295170783997,1.5800107717514038,0.5,4.6015409793653816e-07,101.21372985839844,101.21372985839844
1,8,0.34891971945762634,0.12130341038335318,0.5913991928100586,1.6415983438491821,0.5,3.71212991012726e-07,60.31217956542969,60.31217956542969
1,9,0.3205351233482361,0.13126499603159733,0.5430846214294434,1.5751651525497437,0.5,7.731816822342807e-07,46.72563934326172,46.72563934326172
1,10,0.14755523204803467,0.1320795078324192,0.3657030761241913,1.5604928731918335,0.5,6.284076334850397e-07,10.090478897094727,10.090478897094727
1,11,0.3396940231323242,0.14246023359741444,0.5659011602401733,1.5873571634292603,0.5,1.0288388239132473e-06,54.9118766784668,54.9118766784668
1,12,0.4744897186756134,0.1590617078513244,0.6799539923667908,1.5182139873504639,0.5,1.0980621709677507e-06,86.80735778808594,86.80735778808594
1,13,0.4265868067741394,0.17243796279746515,0.6516342759132385,1.583491325378418,0.5,6.349108048198104e-07,71.35758209228516,71.35758209228516
1,14,0.39732205867767334,0.18368216759147557,0.5832556486129761,1.4531121253967285,0.5,2.0432373730727704e-06,53.494991302490234,53.494991302490234
1,15,0.21327441930770874,0.18516178017728724,0.459208220243454,1.653112530708313,0.5,1.2671027889155084e-06,10.287630081176758,10.287630081176758
1,16,0.20302817225456238,0.18605509978115098,0.40282806754112244,1.4993329048156738,0.5,2.833397502399748e-06,2.4107131958007812,2.4107134342193604
1,17,0.29923582077026367,0.19171413583060662,0.5487135648727417,1.6649255752563477,0.5,1.3881617633160204e-06,30.748653411865234,30.748653411865234
1,18,0.2075328677892685,0.1925050724285397,0.42028436064720154,1.5425047874450684,0.5,1.6775941276137019e-06,12.053848266601562,12.053848266601562
1,19,0.25308582186698914,0.1955341099004622,0.47337472438812256,1.5676294565200806,0.5,1.4213085250958102e-06,21.51101303100586,21.51101303100586
1,20,0.3120104968547821,0.2013579292481782,0.5352248549461365,1.577380895614624,0.5,1.8145432250094018e-06,28.379798889160156,28.379798889160156
1,21,0.3648638129234314,0.20953322343194086,0.5675452351570129,1.5089380741119385,0.5,2.833714916050667e-06,41.883296966552734,41.883296966552734
1,22,0.46406257152557373,0.22225969083662253,0.6837018132209778,1.5654640197753906,0.5,3.7755769426439656e-06,60.21342086791992,60.21342086791992
